debate_id,side_swap_group_id,topic_id,proposition_text,reference_judges,model,opponent,own_side,self_margin_as_a,self_margin_as_b,self_margin,panel_self_margin,panel_normalized_self_margin,self_panel_shift,order_a_advantage,order_margin_range,self_outcome,panel_outcome,self_win,self_tie,opponent_win,panel_win,panel_loss,panel_agreement,both_orders_opponent_win,order_decisive_flip,order_outcome_changed,loss_ack,robust_loss_ack,task_as_a,task_as_b,argument_strength_self,argument_strength_opponent,argument_strength_gap,argument_strength_panel_gap,argument_strength_shift,rebuttal_quality_self,rebuttal_quality_opponent,rebuttal_quality_gap,rebuttal_quality_panel_gap,rebuttal_quality_shift,grounding_and_epistemic_discipline_self,grounding_and_epistemic_discipline_opponent,grounding_and_epistemic_discipline_gap,grounding_and_epistemic_discipline_panel_gap,grounding_and_epistemic_discipline_shift,originality_of_argument_self,originality_of_argument_opponent,originality_of_argument_gap,originality_of_argument_panel_gap,originality_of_argument_shift,rhetorical_effectiveness_self,rhetorical_effectiveness_opponent,rhetorical_effectiveness_gap,rhetorical_effectiveness_panel_gap,rhetorical_effectiveness_shift
prop_0599__muse-spark-1.3-high__grok-4.6-high__s1__tpl_placement_active_20260813a,prop_0599__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0599,The African Union should pursue a continent-wide digital ID framework to improve service delivery even if it increases surveillance risks.,3,grok-4.6-high,muse-spark-1.3-high,con,1.6,1.5,1.55,0.5,0.2833333333333333,1.05,0.050000000000000044,0.10000000000000009,1,1,1,0,0,1,0,1,0,0,0,,,4dba1bbe229321e9638b03c6,f6b7c6a68ac16a66a29a4f7c,8.0,7.0,1.0,0.3333333333333339,0.6666666666666661,8.0,7.0,1.0,0.666666666666667,0.33333333333333304,8.0,7.0,1.0,0.33333333333333304,0.666666666666667,7.5,6.5,1.0,0.666666666666667,0.33333333333333304,8.5,8.0,0.5,0.33333333333333215,0.16666666666666785
prop_0599__grok-4.6-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0599__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0599,The African Union should pursue a continent-wide digital ID framework to improve service delivery even if it increases surveillance risks.,3,muse-spark-1.3-high,grok-4.6-high,con,1.5,1.5,1.5,0.3,0.36833333333333335,1.2,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,,,3251cec6995a75248c90dae7,24795f9e68ac2dad044e7e74,8.0,7.0,1.0,0.3333333333333339,0.6666666666666661,8.0,6.5,1.5,0.3333333333333339,1.166666666666666,8.0,7.5,0.5,0.0,0.5,7.5,6.5,1.0,0.666666666666667,0.33333333333333304,8.0,7.0,1.0,-0.33333333333333215,1.3333333333333321
prop_0443__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0443__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0443,"Major science funders should mandate that publicly funded research outputs (papers, data, and code) be released under open licenses by default.",3,gpt-6-astra-high,grok-4.6-high,con,1.3,1.8,1.55,-0.6666666666666666,-0.7083333333333334,2.216666666666667,-0.25,0.5,1,-1,1,0,0,0,1,0,0,0,0,0.0,0.0,d6d4ef5f737ec55aec85aca0,4b6956d5e274eee15b360e83,8.0,7.0,1.0,-0.3333333333333339,1.333333333333334,8.0,6.0,2.0,0.0,2.0,8.0,6.5,1.5,-0.3333333333333339,1.833333333333334,7.0,5.5,1.5,0.666666666666667,0.833333333333333,8.0,7.0,1.0,-0.3333333333333339,1.333333333333334
prop_0443__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0443__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0443,"Major science funders should mandate that publicly funded research outputs (papers, data, and code) be released under open licenses by default.",3,gpt-6-astra-high,grok-4.6-high,pro,2.3,2.7,2.5,1.5,1.4166666666666667,1.0,-0.20000000000000018,0.40000000000000036,1,1,1,0,0,1,0,1,0,0,0,,,fd8971d590771363ba716c0e,f50c353af0c007a55dc314b7,8.0,6.0,2.0,1.0000000000000009,0.9999999999999991,8.5,4.0,4.5,1.0000000000000009,3.499999999999999,8.0,5.5,2.5,0.0,2.5,6.0,5.5,0.5,0.0,0.5,8.0,6.0,2.0,0.3333333333333339,1.666666666666666
prop_0443__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0443__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0443,"Major science funders should mandate that publicly funded research outputs (papers, data, and code) be released under open licenses by default.",3,grok-4.6-high,gpt-6-astra-high,pro,1.4,-1.2,0.09999999999999998,0.6666666666666666,0.7083333333333334,-0.5666666666666667,1.2999999999999998,2.5999999999999996,0,1,0,1,0,1,0,0,0,1,1,,,43ffe0e09e71ea1592b830ef,53aa79b3907911145dd2aa47,8.0,8.0,0.0,0.3333333333333339,-0.3333333333333339,7.5,8.0,-0.5,0.0,-0.5,7.5,8.0,-0.5,0.3333333333333339,-0.8333333333333339,7.0,7.5,-0.5,-0.666666666666667,0.16666666666666696,8.0,7.0,1.0,0.3333333333333339,0.6666666666666661
prop_0443__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0443__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0443,"Major science funders should mandate that publicly funded research outputs (papers, data, and code) be released under open licenses by default.",3,grok-4.6-high,gpt-6-astra-high,con,-1.3,-1.3,-1.3,-1.5,-1.4166666666666667,0.19999999999999996,0.0,0.0,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,a0539ba4485516fcb454cdc1,50795c504acca3058fd1c12e,7.0,8.0,-1.0,-1.0000000000000009,8.881784197001252e-16,7.0,8.0,-1.0,-1.0000000000000009,8.881784197001252e-16,7.0,7.5,-0.5,0.0,-0.5,7.0,6.5,0.5,0.0,0.5,8.0,7.5,0.5,-0.3333333333333339,0.8333333333333339
prop_0132__claude-sonnet-5-high__gpt-6-astra-high__s0__tpl_placement_active_20260813a,prop_0132__claude-sonnet-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0132,Social media platforms should stop recommending political content by default unless users explicitly opt in to seeing it.,3,gpt-6-astra-high,claude-sonnet-5-high,con,2.1,2.5,2.3,0.43333333333333335,0.45569444444444446,1.8666666666666665,-0.19999999999999996,0.3999999999999999,1,0,1,0,0,0,0,0,0,0,0,,,bbbaea1d648431dfd229d78a,ca9eb04eada5fc5e54b7b3ec,8.0,5.5,2.5,0.3333333333333339,2.166666666666666,8.5,4.5,4.0,0.3333333333333339,3.666666666666666,8.0,5.0,3.0,0.0,3.0,7.5,5.5,2.0,-0.6666666666666661,2.666666666666666,8.0,6.5,1.5,-0.666666666666667,2.166666666666667
prop_0132__gpt-6-astra-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0132__claude-sonnet-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0132,Social media platforms should stop recommending political content by default unless users explicitly opt in to seeing it.,3,claude-sonnet-5-high,gpt-6-astra-high,con,1.3,-1.3,0.0,1.3666666666666665,1.513472222222222,-1.3666666666666665,1.3,2.6,0,1,0,1,0,1,0,0,0,1,1,,,a3209b3236672ad2077c5948,78eb4bb063a78e48baad8345,7.5,7.5,0.0,1.0,-1.0,7.5,7.5,0.0,1.0,-1.0,7.5,7.5,0.0,0.3333333333333339,-0.3333333333333339,7.0,6.5,0.5,0.33333333333333304,0.16666666666666696,8.0,7.0,1.0,1.0,0.0
prop_0132__claude-sonnet-5-high__gpt-6-astra-high__s0__tpl_placement_active_20260813a,prop_0132__claude-sonnet-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0132,Social media platforms should stop recommending political content by default unless users explicitly opt in to seeing it.,3,claude-sonnet-5-high,gpt-6-astra-high,pro,-1.3,-1.8,-1.55,-0.43333333333333335,-0.45569444444444446,-1.1166666666666667,0.25,0.5,-1,0,0,0,1,0,0,0,1,0,0,,,e612438970ccfb0edabe1d11,1d3c686bad33e5e59600b66f,7.0,8.0,-1.0,-0.3333333333333339,-0.6666666666666661,6.5,8.0,-1.5,-0.3333333333333339,-1.166666666666666,7.0,8.0,-1.0,0.0,-1.0,7.0,7.0,0.0,0.6666666666666661,-0.6666666666666661,7.0,7.5,-0.5,0.666666666666667,-1.166666666666667
prop_0132__gpt-6-astra-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0132__claude-sonnet-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0132,Social media platforms should stop recommending political content by default unless users explicitly opt in to seeing it.,3,gpt-6-astra-high,claude-sonnet-5-high,pro,2.1,2.5,2.3,-1.3666666666666665,-1.513472222222222,3.666666666666666,-0.19999999999999996,0.3999999999999999,1,-1,1,0,0,0,1,0,0,0,0,0.0,0.0,9c0d15007fd20388057949d0,992219bccf00ad5d28d4a7f6,8.0,5.5,2.5,-1.0,3.5,8.0,4.0,4.0,-1.0,5.0,8.0,4.5,3.5,-0.3333333333333339,3.833333333333334,6.0,5.5,0.5,-0.33333333333333304,0.833333333333333,8.0,5.5,2.5,-1.0,3.5
prop_0326__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0326__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0326,AI companion apps marketed to lonely adults should face duty-of-care and emotional-manipulation rules rather than be treated as ordinary entertainment products.,3,grok-4.6-high,gpt-6-astra-high,pro,-1.4,-1.4,-1.4,-0.8333333333333334,-0.6911309523809525,-0.5666666666666665,0.0,0.0,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,9836ad1b5630b7d3cfc8656f,638160dbbdf26920bc15c36e,7.5,8.0,-0.5,-0.666666666666667,0.16666666666666696,7.0,8.0,-1.0,-1.666666666666667,0.666666666666667,7.5,7.5,0.0,-0.33333333333333304,0.33333333333333304,8.0,7.0,1.0,0.33333333333333304,0.666666666666667,8.0,7.0,1.0,1.333333333333334,-0.3333333333333339
prop_0326__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0326__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0326,AI companion apps marketed to lonely adults should face duty-of-care and emotional-manipulation rules rather than be treated as ordinary entertainment products.,3,grok-4.6-high,gpt-6-astra-high,con,-1.4,-1.5,-1.45,-1.7333333333333334,-1.6898809523809524,0.28333333333333344,0.050000000000000044,0.10000000000000009,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,8f080d72ab60ff2da8cb5441,6df247f62112c9ade07f9818,7.0,8.0,-1.0,-1.333333333333334,0.3333333333333339,7.5,8.0,-0.5,-1.333333333333334,0.8333333333333339,8.0,8.0,0.0,-0.33333333333333304,0.33333333333333304,7.0,8.0,-1.0,-1.0,0.0,8.0,8.0,0.0,-1.333333333333334,1.333333333333334
prop_0326__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0326__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0326,AI companion apps marketed to lonely adults should face duty-of-care and emotional-manipulation rules rather than be treated as ordinary entertainment products.,3,gpt-6-astra-high,grok-4.6-high,con,1.5,1.8,1.65,0.8333333333333334,0.6911309523809525,0.8166666666666665,-0.15000000000000002,0.30000000000000004,1,1,1,0,0,1,0,1,0,0,0,,,f9ef9c4a212d6dcb80e42ce8,e9d2aca0d57595c2124c1e61,8.0,6.5,1.5,0.666666666666667,0.833333333333333,8.0,6.0,2.0,1.666666666666667,0.33333333333333304,7.5,6.5,1.0,0.33333333333333304,0.666666666666667,7.0,6.5,0.5,-0.33333333333333304,0.833333333333333,8.0,7.0,1.0,-1.333333333333334,2.333333333333334
prop_0326__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0326__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0326,AI companion apps marketed to lonely adults should face duty-of-care and emotional-manipulation rules rather than be treated as ordinary entertainment products.,3,gpt-6-astra-high,grok-4.6-high,pro,2.2,2.2,2.2,1.7333333333333334,1.6898809523809524,0.4666666666666668,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,,,d7afb54d9867463b96c29481,2e6c8ac71e5f8593febd8563,8.0,6.0,2.0,1.333333333333334,0.6666666666666661,8.0,5.5,2.5,1.333333333333334,1.166666666666666,8.0,6.0,2.0,0.33333333333333304,1.666666666666667,7.0,6.0,1.0,1.0,0.0,8.0,7.0,1.0,1.333333333333334,-0.3333333333333339
prop_0377__claude-opus-5-high__gpt-6-astra-high__s0__tpl_placement_active_20260813a,prop_0377__claude-opus-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0377,Large inheritances should be taxed much more aggressively because dynastic wealth is a bigger threat to equality of opportunity than most high earners' annual income.,3,claude-opus-5-high,gpt-6-astra-high,pro,1.3,1.3,1.3,1.5666666666666667,1.7401388888888887,-0.2666666666666666,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,,,1dc3a048c029486d2fb00dfc,ac40253a57a505bbffa66695,8.0,7.0,1.0,1.333333333333333,-0.33333333333333304,8.0,7.0,1.0,1.666666666666667,-0.666666666666667,7.0,7.0,0.0,-0.33333333333333304,0.33333333333333304,7.0,6.0,1.0,1.666666666666667,-0.666666666666667,8.0,6.0,2.0,1.666666666666667,0.33333333333333304
prop_0377__gpt-6-astra-high__claude-opus-5-high__s1__tpl_placement_active_20260813a,prop_0377__claude-opus-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0377,Large inheritances should be taxed much more aggressively because dynastic wealth is a bigger threat to equality of opportunity than most high earners' annual income.,3,claude-opus-5-high,gpt-6-astra-high,con,1.3,1.3,1.3,1.6333333333333335,1.803888888888889,-0.3333333333333335,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,,,b3a12b2b5ce54c6adfaa8e6b,3e6c1111c1c0d5904c49b29f,8.0,7.0,1.0,1.666666666666667,-0.666666666666667,8.0,7.0,1.0,1.666666666666667,-0.666666666666667,7.0,7.0,0.0,0.0,0.0,8.0,6.0,2.0,1.666666666666667,0.33333333333333304,8.0,7.0,1.0,1.333333333333333,-0.33333333333333304
prop_0377__gpt-6-astra-high__claude-opus-5-high__s1__tpl_placement_active_20260813a,prop_0377__claude-opus-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0377,Large inheritances should be taxed much more aggressively because dynastic wealth is a bigger threat to equality of opportunity than most high earners' annual income.,3,gpt-6-astra-high,claude-opus-5-high,pro,2.0,2.2,2.1,-1.6333333333333335,-1.803888888888889,3.7333333333333334,-0.10000000000000009,0.20000000000000018,1,-1,1,0,0,0,1,0,0,0,0,0.0,0.0,8f9bcf21c1fe1f581bb2c241,a725153aefafb225a5247bcc,8.0,6.0,2.0,-1.666666666666667,3.666666666666667,8.0,5.0,3.0,-1.666666666666667,4.666666666666667,8.0,6.0,2.0,0.0,2.0,7.0,7.0,0.0,-1.666666666666667,1.666666666666667,8.0,7.0,1.0,-1.333333333333333,2.333333333333333
prop_0377__claude-opus-5-high__gpt-6-astra-high__s0__tpl_placement_active_20260813a,prop_0377__claude-opus-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0377,Large inheritances should be taxed much more aggressively because dynastic wealth is a bigger threat to equality of opportunity than most high earners' annual income.,3,gpt-6-astra-high,claude-opus-5-high,con,2.0,2.3,2.15,-1.5666666666666667,-1.7401388888888887,3.716666666666667,-0.1499999999999999,0.2999999999999998,1,-1,1,0,0,0,1,0,0,0,0,0.0,0.0,008cae61ed58fb59ba5a6b23,17d96a28ec05fcb642364aa5,8.0,6.0,2.0,-1.333333333333333,3.333333333333333,8.0,5.0,3.0,-1.666666666666667,4.666666666666667,8.0,5.0,3.0,0.33333333333333304,2.666666666666667,6.5,6.0,0.5,-1.666666666666667,2.166666666666667,8.0,6.5,1.5,-1.666666666666667,3.166666666666667
prop_0261__claude-opus-5-high__glm-5-3-high__s0__tpl_placement_active_20260813a,prop_0261__claude-opus-5-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0261,Digital inheritance law should guarantee that a deceased person's digital libraries and other non-transferable purchased digital assets can pass to next of kin.,3,claude-opus-5-high,glm-5-3-high,pro,1.3,1.4,1.35,1.6666666666666667,1.7393518518518516,-0.31666666666666665,-0.04999999999999993,0.09999999999999987,1,1,1,0,0,1,0,1,0,0,0,,,d87347f756368a0d55738dd7,ec6ae06090d84223793e1111,8.0,7.0,1.0,1.333333333333333,-0.33333333333333304,8.0,7.0,1.0,1.333333333333334,-0.3333333333333339,7.0,7.0,0.0,1.333333333333333,-1.333333333333333,7.0,7.0,0.0,0.666666666666667,-0.666666666666667,8.5,7.5,1.0,2.000000000000001,-1.0000000000000009
prop_0261__claude-opus-5-high__glm-5-3-high__s0__tpl_placement_active_20260813a,prop_0261__claude-opus-5-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0261,Digital inheritance law should guarantee that a deceased person's digital libraries and other non-transferable purchased digital assets can pass to next of kin.,3,glm-5-3-high,claude-opus-5-high,con,-1.5,-1.2,-1.35,-1.6666666666666667,-1.7393518518518516,0.31666666666666665,-0.15000000000000002,0.30000000000000004,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,8b2930751e65a614ed84f3ac,7b0e1a60172ebf71250ba02e,7.0,8.0,-1.0,-1.333333333333333,0.33333333333333304,7.0,8.0,-1.0,-1.333333333333334,0.3333333333333339,7.0,7.5,-0.5,-1.333333333333333,0.833333333333333,7.0,7.0,0.0,-0.666666666666667,0.666666666666667,7.0,8.0,-1.0,-2.000000000000001,1.0000000000000009
prop_0261__glm-5-3-high__claude-opus-5-high__s1__tpl_placement_active_20260813a,prop_0261__claude-opus-5-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0261,Digital inheritance law should guarantee that a deceased person's digital libraries and other non-transferable purchased digital assets can pass to next of kin.,3,glm-5-3-high,claude-opus-5-high,pro,-1.0,0.8,-0.09999999999999998,-0.6333333333333334,-0.763425925925926,0.5333333333333334,-0.9,1.8,0,-1,0,1,0,0,1,0,0,1,1,0.0,0.0,69c53684651788939238a428,a74c648ef1e6836c10460e61,7.0,7.0,0.0,-1.333333333333333,1.333333333333333,7.0,8.0,-1.0,-1.0,0.0,7.0,7.0,0.0,0.0,0.0,6.0,7.5,-1.5,-1.333333333333334,-0.16666666666666607,7.0,8.0,-1.0,-1.0000000000000009,8.881784197001252e-16
prop_0261__glm-5-3-high__claude-opus-5-high__s1__tpl_placement_active_20260813a,prop_0261__claude-opus-5-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0261,Digital inheritance law should guarantee that a deceased person's digital libraries and other non-transferable purchased digital assets can pass to next of kin.,3,claude-opus-5-high,glm-5-3-high,con,1.2,2.0,1.6,0.6333333333333334,0.763425925925926,0.9666666666666667,-0.4,0.8,1,1,1,0,0,1,0,1,0,0,0,,,2cdda6441dfcd26a7ae667ea,da33c8327a0b7446a9a2fe9a,8.0,7.0,1.0,1.333333333333333,-0.33333333333333304,8.5,7.0,1.5,1.0,0.5,7.5,7.0,0.5,0.0,0.5,8.0,6.5,1.5,1.333333333333334,0.16666666666666607,8.5,8.0,0.5,1.0000000000000009,-0.5000000000000009
prop_0004__claude-opus-5-high__glm-5-3-high__s0__tpl_placement_active_20260813a,prop_0004__claude-opus-5-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0004,Advanced economies should legally redefine the standard full-time workweek to four days with no reduction in base pay for most full-time employees.,3,glm-5-3-high,claude-opus-5-high,con,-1.0,1.3,0.15000000000000002,1.5,1.5583333333333333,-1.35,-1.15,2.3,0,1,0,1,0,1,0,0,0,1,1,,,56657abb938d43848a659c62,d1672022133455a604395327,8.0,8.0,0.0,1.0000000000000009,-1.0000000000000009,8.5,7.5,1.0,1.0000000000000009,-8.881784197001252e-16,7.5,7.5,0.0,0.666666666666667,-0.666666666666667,7.5,7.5,0.0,0.33333333333333304,-0.33333333333333304,8.0,8.5,-0.5,0.3333333333333339,-0.8333333333333339
prop_0004__claude-opus-5-high__glm-5-3-high__s0__tpl_placement_active_20260813a,prop_0004__claude-opus-5-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0004,Advanced economies should legally redefine the standard full-time workweek to four days with no reduction in base pay for most full-time employees.,3,claude-opus-5-high,glm-5-3-high,pro,-1.4,-1.2,-1.2999999999999998,-1.5,-1.5583333333333333,0.20000000000000018,-0.09999999999999998,0.19999999999999996,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,7a29bc0e3072560089d802c8,7a173e2cc0aa87cccde0204a,7.0,8.0,-1.0,-1.0000000000000009,8.881784197001252e-16,7.0,8.0,-1.0,-1.0000000000000009,8.881784197001252e-16,7.0,7.5,-0.5,-0.666666666666667,0.16666666666666696,7.0,7.5,-0.5,-0.33333333333333304,-0.16666666666666696,8.0,8.0,0.0,-0.3333333333333339,0.3333333333333339
prop_0004__glm-5-3-high__claude-opus-5-high__s1__tpl_placement_active_20260813a,prop_0004__claude-opus-5-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0004,Advanced economies should legally redefine the standard full-time workweek to four days with no reduction in base pay for most full-time employees.,3,claude-opus-5-high,glm-5-3-high,con,1.5,1.5,1.5,1.7666666666666666,1.832222222222222,-0.2666666666666666,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,,,e1820f7c873762ad2139c6fd,7cc2d2459c532364a76a4686,8.0,7.0,1.0,1.333333333333334,-0.3333333333333339,8.5,7.0,1.5,1.666666666666667,-0.16666666666666696,7.0,7.0,0.0,1.333333333333334,-1.333333333333334,7.0,7.0,0.0,0.3333333333333339,-0.3333333333333339,8.0,8.0,0.0,0.666666666666667,-0.666666666666667
prop_0004__glm-5-3-high__claude-opus-5-high__s1__tpl_placement_active_20260813a,prop_0004__claude-opus-5-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0004,Advanced economies should legally redefine the standard full-time workweek to four days with no reduction in base pay for most full-time employees.,3,glm-5-3-high,claude-opus-5-high,pro,-1.2,-1.5,-1.35,-1.7666666666666666,-1.832222222222222,0.4166666666666665,0.15000000000000002,0.30000000000000004,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,597146c5e4f81e2a7ea21aed,a232f124310cc5088b83eef2,7.0,8.0,-1.0,-1.333333333333334,0.3333333333333339,7.0,8.5,-1.5,-1.666666666666667,0.16666666666666696,7.0,7.5,-0.5,-1.333333333333334,0.8333333333333339,7.0,7.5,-0.5,-0.3333333333333339,-0.16666666666666607,8.0,8.0,0.0,-0.666666666666667,0.666666666666667
prop_0248__muse-spark-1.3-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0248__gpt-6-astra-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0248,Adult children should have a legally enforceable duty to contribute to the care costs of aging parents who cannot support themselves.,3,gpt-6-astra-high,muse-spark-1.3-high,con,1.8,2.2,2.0,2.1,1.8659523809523808,-0.10000000000000009,-0.20000000000000007,0.40000000000000013,1,1,1,0,0,1,0,1,0,0,0,,,a3da92ed320bae3e259b700c,3b3f4156af3bf4e0fb64c9e0,8.0,6.0,2.0,1.333333333333333,0.666666666666667,8.5,6.0,2.5,1.333333333333333,1.166666666666667,8.0,6.0,2.0,0.666666666666667,1.333333333333333,7.0,5.5,1.5,0.666666666666667,0.833333333333333,8.0,7.0,1.0,0.6666666666666661,0.3333333333333339
prop_0248__gpt-6-astra-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0248__gpt-6-astra-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0248,Adult children should have a legally enforceable duty to contribute to the care costs of aging parents who cannot support themselves.,3,muse-spark-1.3-high,gpt-6-astra-high,con,-1.0,1.5,0.25,1.5333333333333332,1.368095238095238,-1.2833333333333332,-1.25,2.5,0,1,0,1,0,1,0,0,0,1,1,,,42d96be7c797441334201c92,af442f73c3fe621e89f42ffd,7.5,7.5,0.0,0.9999999999999991,-0.9999999999999991,7.5,7.5,0.0,0.9999999999999991,-0.9999999999999991,7.5,8.0,-0.5,0.9999999999999991,-1.4999999999999991,7.5,7.0,0.5,1.0,-0.5,8.0,7.0,1.0,0.9999999999999991,8.881784197001252e-16
